,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
4226,17-04-19,shot,gun,34.0,M,B,Flint,MI,False,attack,Not fleeing,False,-83.4,42.324
4227,17-04-19,shot,knife,46.0,M,W,Pentress,WV,True,attack,Foot,True,-80.17,39.708
4228,18-04-19,shot,gun,40.0,M,N,Coon Rapids,MN,False,attack,Foot,True,-93.27600000000001,45.174
4229,18-04-19,shot,gun,30.0,M,W,Fremont,CA,False,attack,Not fleeing,True,-121.976,37.554
4230,18-04-19,shot,gun,42.0,M,H,New York,NY,False,attack,Foot,False,-73.932,40.854
4231,20-04-19,shot,knife,30.0,M,W,Raleigh,NC,False,attack,Not fleeing,False,-78.55,35.791
4232,20-04-19,shot,gun,63.0,M,W,Athens,GA,True,attack,Not fleeing,True,-83.32700000000001,33.998000000000005
4233,20-04-19,shot,vehicle,18.0,M,H,Wethersfield,CT,False,attack,Foot,False,,
4234,20-04-19,shot,gun,29.0,M,H,Colorado Springs,CO,False,attack,Not fleeing,True,-104.844,38.893
4235,21-04-19,shot,gun,42.0,M,W,Little Rock,AR,False,attack,Foot,False,-92.395,34.734
4236,22-04-19,shot,gun,32.0,M,H,Los Angeles,CA,False,attack,,True,,
4237,22-04-19,shot,gun,46.0,M,,Watauga,TX,False,attack,Not fleeing,False,-97.24700000000001,32.864000000000004
4238,22-04-19,shot,gun,50.0,M,W,Shelby,MT,False,attack,Not fleeing,False,,
4239,24-04-19,shot,undetermined,29.0,M,W,Owingsville,KY,False,attack,Car,False,-83.807,38.089
4240,24-04-19,shot,knife,29.0,M,W,Colorado Springs,CO,False,attack,Not fleeing,False,-104.77,38.796
4241,25-04-19,shot,gun,51.0,M,W,Apex,NC,False,attack,,False,-78.878,35.735
4242,25-04-19,shot,gun,23.0,M,,Lemoore,CA,False,attack,Car,False,-119.78299999999999,36.301
4243,26-04-19,shot,gun,43.0,M,,Clarksville,IN,True,attack,Not fleeing,True,,
4244,26-04-19,shot,rock,23.0,M,B,Denver,CO,True,attack,Not fleeing,False,-105.006,39.904
4245,28-04-19,shot,gun,47.0,M,H,Sparks,NV,True,other,Not fleeing,False,-119.74799999999999,39.559
4246,28-04-19,shot,gun,45.0,M,H,Austin,TX,True,other,Not fleeing,True,-97.796,30.351999999999997
4247,29-04-19,shot,knife,42.0,M,W,Portland,OR,False,attack,Not fleeing,False,-122.52799999999999,45.493
4248,29-04-19,shot,toy weapon,26.0,M,H,Phoenix,AZ,False,attack,Foot,False,-112.134,33.459
4249,29-04-19,shot,gun,29.0,M,W,Hancock County,MS,False,attack,Foot,False,-89.443,30.276
4250,29-04-19,shot,hammer,49.0,F,A,Welch,WV,False,other,Not fleeing,False,-81.585,37.433
4251,29-04-19,shot and Tasered,unarmed,17.0,M,B,Edmond,OK,False,attack,Foot,False,-97.51,35.65
4252,30-04-19,shot,gun,,M,H,Los Angeles,CA,False,attack,Foot,False,-118.23899999999999,33.931999999999995
4253,30-04-19,shot,knife,45.0,F,W,Welcome,NC,False,other,Not fleeing,False,-80.253,35.912
4254,30-04-19,shot,knife,,M,,Perris,CA,False,other,Not fleeing,False,-117.195,33.805
4255,01-05-19,shot,knife,51.0,M,H,Miami,FL,False,other,Not fleeing,False,-80.33800000000001,25.741
4256,01-05-19,shot,gun,37.0,M,H,Meadowlake,NM,False,attack,Not fleeing,False,,
4257,01-05-19,shot,knife,,M,,Bruce,FL,False,other,Not fleeing,False,-84.195,30.429000000000002
4258,01-05-19,shot,gun,28.0,M,W,Hiltons,VA,False,attack,Foot,False,-82.434,36.644
4259,02-05-19,shot,unarmed,52.0,M,W,Glenwood,GA,False,attack,Other,False,,
4260,02-05-19,shot,gun,76.0,M,,Parkville,MD,True,attack,Not fleeing,True,-76.541,39.375
4261,02-05-19,shot,gun,37.0,M,H,Cedar Hill,TX,False,other,Car,False,-96.947,32.591
4262,04-05-19,shot,vehicle,,M,,San Jose,CA,False,attack,Car,True,-121.825,37.351
4263,04-05-19,shot,gun,37.0,M,W,Hermantown,MN,False,attack,Foot,False,,
4264,04-05-19,shot,unarmed,25.0,M,W,Spokane,WA,True,other,Foot,False,-117.238,47.683
4265,04-05-19,shot,baseball bat,35.0,M,A,Stockton,CA,False,attack,Not fleeing,False,-121.3,38.029
4266,04-05-19,shot and Tasered,knife,35.0,M,W,Phoenix,AZ,False,attack,Not fleeing,False,,
4267,05-05-19,shot,knife,61.0,M,H,Angel Fire,NM,False,other,Not fleeing,False,-105.29799999999999,36.357
4268,06-05-19,shot,gun,33.0,M,H,Mesa,AZ,False,other,Not fleeing,False,-111.836,33.415
4269,07-05-19,shot,gun,34.0,M,H,Milwaukee,WI,False,other,Not fleeing,False,-87.92,43.012
4270,07-05-19,shot,gun,59.0,M,W,Lumberton,MS,True,other,Not fleeing,False,-89.449,31.0
4271,07-05-19,shot,gun,32.0,M,H,Goleta,CA,False,attack,Not fleeing,False,-119.79,34.44
4272,09-05-19,shot,vehicle,31.0,M,,Wytheville,VA,False,attack,Car,False,-81.086,36.94
4273,09-05-19,shot,gun,49.0,M,H,Montebello,CA,False,attack,Not fleeing,False,-118.355,34.084
4274,09-05-19,shot,knife,31.0,M,B,Seattle,WA,True,attack,Not fleeing,True,-122.331,47.603
4275,09-05-19,shot,gun,29.0,M,H,Phoenix,AZ,False,attack,Not fleeing,False,-112.083,33.437
4276,10-05-19,shot,gun,25.0,M,B,Tulsa,OK,True,attack,Foot,True,-95.993,36.09
4277,11-05-19,shot,gun,26.0,M,B,Chicago,IL,False,attack,Foot,False,-87.71799999999999,41.861999999999995
4278,11-05-19,shot,gun,,M,B,Savannah,GA,False,attack,Foot,False,-81.1,32.056999999999995
4279,11-05-19,shot,gun,39.0,M,W,Tunbridge,VT,False,attack,Not fleeing,False,,
4280,11-05-19,shot,gun,43.0,M,,Parks,AZ,False,other,Car,False,-111.947,35.313
4281,11-05-19,shot,gun,26.0,M,H,South Sioux City,NE,False,attack,Not fleeing,False,-96.413,42.477
4282,13-05-19,shot,knife,36.0,M,B,Gardena,CA,False,attack,Not fleeing,True,-118.305,33.902
4283,13-05-19,shot,Taser,45.0,F,B,Baytown,TX,False,attack,Not fleeing,False,-94.98,29.745
4284,13-05-19,shot,gun,45.0,M,W,Rising Sun,MD,True,attack,Not fleeing,False,-76.04,39.714
4285,14-05-19,shot,gun,54.0,M,W,Las Vegas,NV,True,other,Not fleeing,False,-115.141,36.134
4286,15-05-19,shot,knife,43.0,M,H,Tamarac,FL,False,attack,,False,-80.28699999999999,26.223000000000003
4287,15-05-19,shot,gun,,M,B,Appleton,WI,True,attack,Not fleeing,True,-88.406,44.263000000000005
4288,15-05-19,shot,vehicle,30.0,M,B,Louisville,KY,False,attack,Car,False,-85.58,38.188
4289,16-05-19,shot,gun,,M,H,Palm Beach Gardens,FL,False,attack,Not fleeing,False,-80.105,26.838
4290,16-05-19,shot,gun,58.0,F,W,New Boston,TX,True,attack,Not fleeing,False,-94.415,33.461999999999996
4291,17-05-19,shot,knife,39.0,M,H,Davie,FL,False,other,Not fleeing,False,-80.244,26.065
4292,17-05-19,shot,gun,40.0,M,B,New Orleans,LA,False,attack,,True,-89.999,30.024
4293,17-05-19,shot,gun,36.0,M,B,Pasadena,CA,False,attack,Not fleeing,True,-118.155,34.172
4294,18-05-19,shot,undetermined,27.0,M,N,Tonalea,AZ,False,undetermined,,False,-110.963,36.321999999999996
4295,18-05-19,shot,knife,20.0,M,H,Garden Grove,CA,True,attack,Not fleeing,False,-117.92200000000001,33.794000000000004
4296,19-05-19,shot,gun,17.0,M,H,Phoenix,AZ,False,attack,Foot,False,-112.04799999999999,33.461
4297,19-05-19,shot,unknown weapon,59.0,M,H,Huron,CA,False,attack,Not fleeing,False,-120.103,36.2
4298,19-05-19,shot,gun,47.0,F,W,Carlsbad,NM,False,attack,Not fleeing,False,,
4299,19-05-19,shot,gun,45.0,M,O,Miami Gardens,FL,False,attack,Not fleeing,False,-80.241,25.962
4300,19-05-19,shot,gun,46.0,M,,Trinidad,CO,False,attack,Car,False,-104.508,37.174
4301,20-05-19,shot,gun,34.0,F,W,Blackwell,OK,False,attack,Car,False,-97.288,36.812
4302,20-05-19,shot,knife,46.0,M,H,Archdale,NC,False,attack,Not fleeing,False,-80.03699999999999,35.911
4303,20-05-19,shot,knife,26.0,M,B,Auburn,WA,False,attack,Not fleeing,False,-122.214,47.243
4304,21-05-19,shot,hammer,21.0,M,H,Los Angeles,CA,False,other,,False,-118.198,33.93
4305,21-05-19,shot,gun,29.0,M,W,Auburn,ME,False,attack,Not fleeing,False,-70.2,44.126999999999995
4306,22-05-19,shot,gun,33.0,M,W,Ashland,WI,False,other,Car,False,-90.882,46.585
4307,22-05-19,shot,vehicle,32.0,M,,Montgomery Creek,KY,False,attack,Car,False,,
4308,22-05-19,shot,gun,47.0,M,W,Inman,SC,False,attack,Not fleeing,False,-82.196,35.039
4309,22-05-19,shot,gun,22.0,M,B,Chicago,IL,True,attack,Not fleeing,False,,
4310,22-05-19,shot,gun,,M,,Orange Park,FL,False,attack,Not fleeing,False,-81.78699999999999,30.125
4311,23-05-19,shot,unarmed,41.0,M,W,Montgomery,NY,False,other,Not fleeing,False,-74.222,41.506
4312,23-05-19,shot,gun,28.0,M,W,Pearl River County,MS,True,attack,Car,False,-89.62100000000001,30.625
4313,23-05-19,shot,gun,56.0,M,W,Wichita,KS,True,attack,Not fleeing,False,-97.346,37.62
4314,24-05-19,shot,gun,41.0,M,W,Indian River County,FL,False,attack,Car,False,-80.705,28.072
4315,24-05-19,shot,gun,35.0,M,H,Houston,TX,False,other,Not fleeing,False,-95.32799999999999,29.64
4316,24-05-19,shot,unknown weapon,59.0,M,O,Fort Lauderdale,FL,False,other,Other,False,-80.17699999999999,26.135
4317,26-05-19,shot,gun,30.0,M,B,Kansas City,MO,False,attack,Foot,False,,
4318,26-05-19,shot,gun,48.0,M,,Odessa,TX,False,attack,,False,-102.29299999999999,31.896
4319,27-05-19,shot,gun,49.0,M,W,Wichita,KS,True,attack,Foot,False,-97.366,37.661
4320,27-05-19,shot,gun,41.0,M,B,Joliet,IL,False,attack,Not fleeing,False,-88.046,41.548
4321,28-05-19,shot,gun,21.0,M,B,Chicago,IL,False,other,Not fleeing,False,-87.575,41.748000000000005
4322,29-05-19,shot,gun,62.0,M,W,Wilmington,NC,True,attack,Not fleeing,False,-77.9,34.177
4323,30-05-19,shot,gun,,F,,Ontario,CA,True,other,Not fleeing,False,-117.655,34.043
4324,30-05-19,shot,gun,32.0,F,B,Huntsville,AL,True,attack,Not fleeing,False,-86.60799999999999,34.709
4325,30-05-19,shot,gun,22.0,M,H,Amarillo,TX,False,attack,Foot,False,-101.831,35.202
4326,30-05-19,shot,gun,58.0,M,W,Havre de Grace,MD,True,other,Not fleeing,False,-76.133,39.579
4327,31-05-19,shot,vehicle,32.0,M,W,Gorham,ME,False,attack,Car,False,-70.439,43.681999999999995
4328,31-05-19,shot,unarmed,26.0,M,A,Auburn,WA,True,other,Not fleeing,False,-122.214,47.295
4329,01-06-19,shot,unarmed,35.0,M,N,Bartlesville,OK,True,undetermined,Not fleeing,False,-95.917,36.735
4330,01-06-19,shot,gun,27.0,M,W,Anderson,CA,False,other,Not fleeing,False,-122.29799999999999,40.438
4331,01-06-19,shot,knife,35.0,M,B,Shreveport,LA,False,attack,Not fleeing,False,-93.745,32.519
4332,01-06-19,shot,flashlight,38.0,M,,Fort Worth,TX,True,attack,Not fleeing,False,-97.34100000000001,32.665
4333,02-06-19,shot,crowbar,23.0,M,B,Walnut Creek,CA,True,attack,Not fleeing,True,-122.06200000000001,37.885999999999996
4334,03-06-19,shot,gun,59.0,M,W,Collierville,TN,True,attack,Not fleeing,False,-89.664,35.064
4335,03-06-19,shot,gun,23.0,M,W,San Ysidro,CA,True,attack,Car,False,-117.04700000000001,32.556
4336,03-06-19,shot,gun,43.0,M,B,Ardsley,NY,False,attack,,False,-73.84899999999999,41.013000000000005
4337,03-06-19,shot,unarmed,41.0,M,B,Detroit,MI,False,other,Car,False,-83.119,42.3
4338,04-06-19,shot,knife,56.0,M,W,Davidsonville,MD,False,other,Not fleeing,False,-76.62899999999999,38.925
4339,04-06-19,shot,gun,45.0,M,W,Indialantic,FL,False,attack,Not fleeing,False,-80.575,28.105999999999998
4340,05-06-19,shot,gun,28.0,M,H,Bernalillo,NM,False,other,Not fleeing,False,-106.545,35.318000000000005
4341,05-06-19,shot,gun,,M,W,Jonesboro,AR,True,other,Not fleeing,False,-90.553,35.806999999999995
4342,05-06-19,shot,knife,54.0,M,W,Trinity,NC,True,attack,Not fleeing,False,-79.932,35.864000000000004
4343,05-06-19,shot,gun,39.0,M,W,Escalon,CA,False,attack,Not fleeing,False,-120.99700000000001,37.797
4344,06-06-19,shot,unarmed,24.0,M,B,Los Angeles,CA,False,other,Car,False,-118.27,33.913000000000004
4345,06-06-19,shot,sharp object,41.0,M,H,Los Angeles,CA,False,other,Not fleeing,True,-118.26299999999999,34.121
4346,06-06-19,shot,gun,27.0,M,B,Los Angeles,CA,False,other,Not fleeing,False,-118.2,33.931999999999995
4347,06-06-19,shot,gun,70.0,M,W,Braxton,MS,True,attack,,False,-89.97,32.025
4348,06-06-19,shot,gun,,M,H,Modesto,CA,False,attack,Not fleeing,False,-120.992,37.608000000000004
4349,06-06-19,shot,gun,35.0,M,H,San Gabriel,CA,False,attack,Not fleeing,False,-118.098,34.073
4350,06-06-19,shot,gun,26.0,M,B,St. Louis,MO,False,attack,Foot,False,-90.23,38.64
4351,06-06-19,shot,gun,58.0,M,W,Bonnyman,KY,False,attack,Not fleeing,False,-83.236,37.314
4352,07-06-19,shot,gun,46.0,M,W,Bristol,TN,False,other,Not fleeing,False,-82.184,36.57
4353,08-06-19,shot,gun,39.0,M,B,Clearwater,FL,False,other,Not fleeing,False,-82.792,27.978
4354,08-06-19,shot,ax,33.0,F,H,Fresno,CA,True,attack,Not fleeing,True,-119.805,36.733000000000004
4355,09-06-19,shot,gun,20.0,M,B,Fort Worth,TX,False,other,Foot,False,-97.241,32.709
4356,09-06-19,shot,knife,38.0,M,W,Portland,OR,False,other,Not fleeing,False,-122.685,45.53
4357,09-06-19,shot,gun,41.0,M,W,Shirley,AR,False,attack,Not fleeing,False,,
4358,09-06-19,shot,gun,32.0,M,H,Menifee,CA,False,attack,Car,False,-117.154,33.650999999999996
4359,10-06-19,shot,vehicle,,M,W,Kingsport,TN,False,attack,Not fleeing,False,-82.574,36.499
4360,10-06-19,shot,gun,24.0,M,B,Oklahoma City,OK,False,other,Not fleeing,True,,
4361,10-06-19,shot,gun,19.0,M,B,Lawton,OK,True,other,Car,False,-98.469,34.621
4362,11-06-19,shot,knife,27.0,M,B,Porteau,OK,False,attack,Not fleeing,False,-94.62899999999999,35.078
4363,11-06-19,shot,barstool,40.0,M,H,Orlando,FL,True,attack,Not fleeing,False,-81.286,28.495
4364,11-06-19,shot,unknown weapon,61.0,M,W,Hopkins County,TX,False,other,Not fleeing,False,-95.46,33.063
4365,11-06-19,shot,toy weapon,56.0,M,,San Leandro,CA,True,other,Not fleeing,False,-122.179,37.725
4366,11-06-19,shot,gun,52.0,M,,Riverside,CA,False,attack,Not fleeing,False,-117.444,33.864000000000004
4367,12-06-19,shot,vehicle,20.0,M,B,Memphis,TN,False,attack,Foot,False,-89.994,35.24
4368,12-06-19,shot,unarmed,35.0,M,H,Farmers Branch,TX,False,other,Car,False,-96.926,32.896
4369,13-06-19,shot,vehicle,17.0,M,B,Rockville,MD,False,attack,Car,False,-77.107,39.053000000000004
4370,13-06-19,shot,vehicle,22.0,M,B,Jacksonville,AR,False,attack,Car,False,-92.12700000000001,34.865
4371,14-06-19,shot,undetermined,,M,,Delano,CA,False,undetermined,Foot,False,-119.266,35.79
4372,15-06-19,shot,gun,45.0,M,W,Belmont,NH,True,other,Not fleeing,False,-71.486,43.428000000000004
4373,15-06-19,shot,knife,20.0,M,B,Renton,WA,True,attack,,False,-122.20700000000001,47.481
4374,15-06-19,shot,unknown weapon,18.0,M,B,Racine,WI,False,other,Other,False,-87.794,42.7
4375,15-06-19,shot,gun,28.0,M,B,Birmingham,AL,False,attack,Car,False,-87.001,33.455999999999996
4376,15-06-19,shot,knife,38.0,M,H,Toppenish,WA,False,other,Not fleeing,False,-120.306,46.382
4377,15-06-19,shot,gun,,M,,Pearland,TX,False,other,Not fleeing,False,-95.395,29.555
4378,16-06-19,shot,knife,53.0,M,B,South Bend,IN,False,attack,Not fleeing,False,-86.256,41.676
4379,16-06-19,shot,gun,31.0,M,H,Tucson,AZ,False,attack,,False,-111.00299999999999,32.148
4380,16-06-19,shot,gun,48.0,M,W,Fairbanks,AK,False,attack,Not fleeing,False,-147.716,64.83800000000001
4381,17-06-19,shot,vehicle,20.0,M,H,Brownsville,TX,False,attack,Car,False,-97.507,25.925
4382,17-06-19,shot,gun,35.0,M,H,Las Cruces,NM,False,attack,Car,False,-106.743,32.316
4383,17-06-19,shot,gun,22.0,M,W,Dallas,TX,True,attack,Foot,False,-96.802,32.779
4384,18-06-19,shot,knife,18.0,M,H,Centralia,WA,False,other,Not fleeing,False,-122.941,46.73
4385,18-06-19,shot,gun,34.0,M,,Friendly Hills,CO,False,attack,Not fleeing,False,-105.146,39.624
4386,18-06-19,shot,toy weapon,74.0,M,B,Syracuse,NY,False,attack,Not fleeing,False,-76.148,43.016000000000005
4387,20-06-19,shot,gun,33.0,M,H,Mission,TX,True,attack,Foot,False,-98.302,26.212
4388,20-06-19,shot,gun,38.0,M,,Tulsa,OK,False,attack,Car,True,-95.851,36.133
4389,20-06-19,shot,gun,38.0,M,W,Ashville,OH,False,other,Car,False,-82.95100000000001,39.734
4390,22-06-19,shot,gun,26.0,M,H,Big Sur,CA,False,attack,,False,-121.777,36.243
4391,22-06-19,shot,gun,41.0,M,W,Phoenix,MD,False,other,,True,-76.557,39.49
4392,23-06-19,shot,knife,29.0,M,W,Springfield,OH,True,attack,Foot,False,-83.729,39.97
4393,24-06-19,shot,gun,19.0,M,B,Boston,MA,False,attack,Car,True,-71.063,42.295
4394,24-06-19,shot,gun,61.0,M,B,Englewood,FL,False,attack,Not fleeing,False,-82.29799999999999,26.941999999999997
4395,24-06-19,shot,knife,34.0,M,W,Seminole,TX,False,attack,Not fleeing,False,-102.645,32.719
4396,25-06-19,shot,knife,35.0,M,H,San Antonio,TX,True,other,Not fleeing,False,-98.48200000000001,29.416999999999998
4397,25-06-19,shot,knife,,M,,Miami,FL,False,other,Not fleeing,False,-80.197,25.772
4398,25-06-19,shot,knife,43.0,M,W,Menasha,WI,False,other,Not fleeing,False,-88.45299999999999,44.216
4399,26-06-19,shot,sword,50.0,M,W,Timberville,VA,False,attack,Not fleeing,False,-78.77199999999999,38.625
4400,26-06-19,shot,sharp object,32.0,M,B,Sugarcreek,OH,False,attack,Not fleeing,True,-81.641,40.505
4401,27-06-19,shot,gun,50.0,M,B,Springfield,FL,False,attack,Not fleeing,False,-85.611,30.153000000000002
4402,27-06-19,shot,undetermined,54.0,M,B,Orangeburg,SC,False,undetermined,,False,-80.85600000000001,33.492
4403,27-06-19,shot,gun,35.0,M,W,Wolfe County,KY,False,other,Not fleeing,False,-83.395,37.805
4404,27-06-19,shot,gun,33.0,M,W,Omaha,NE,True,attack,Not fleeing,False,-95.956,41.178999999999995
4405,27-06-19,shot,unarmed,18.0,M,H,Los Angeles,CA,False,other,Not fleeing,False,-118.14399999999999,34.03
4406,27-06-19,shot,vehicle,50.0,M,W,Tulsa,OK,False,attack,Car,False,-95.916,36.071999999999996
4407,27-06-19,shot,gun,41.0,M,H,Yucca Valley,CA,False,attack,Not fleeing,False,-116.405,34.168
4408,28-06-19,shot,gun,37.0,M,B,Pueblo,CO,False,other,Car,False,-104.574,38.288000000000004
4409,28-06-19,shot,gun,76.0,M,W,Smyrna,TN,False,attack,Not fleeing,False,-86.52600000000001,35.976
4410,28-06-19,shot,gun,,M,,Houston,TX,False,attack,Car,False,-95.555,29.671
4411,28-06-19,shot,gun,19.0,M,W,Pearl,MS,False,attack,Not fleeing,False,-90.051,32.251999999999995
4412,28-06-19,shot,gun,40.0,M,W,Bacliff,TX,False,attack,Not fleeing,False,-94.986,29.509
4413,29-06-19,shot,gun,61.0,M,W,Denton County,TX,False,attack,,False,-97.126,33.102
4414,29-06-19,shot,gun,61.0,M,W,Lantana,TX,False,attack,Not fleeing,True,-97.125,33.102
4415,01-07-19,shot,gun,22.0,M,H,Denver,CO,False,attack,Not fleeing,False,-104.925,39.729
4416,01-07-19,shot,gun,52.0,M,W,Pontotoc County,MS,False,attack,Car,False,-88.965,34.104
4417,01-07-19,shot,knife,23.0,M,A,Athens,GA,True,attack,Not fleeing,True,-83.399,33.914
4418,01-07-19,shot,knife,67.0,M,B,Port St. Lucie,FL,False,other,Not fleeing,False,-80.402,27.25
4419,02-07-19,shot,ax,44.0,M,W,Bagley Township,MI,True,attack,,False,-84.693,44.915
4420,02-07-19,shot,gun,23.0,M,O,Eagan,MN,False,other,Foot,True,-93.206,44.823
4421,02-07-19,shot,gun,,M,,Albuquerque,NM,False,attack,Not fleeing,False,-106.55,35.074
4422,02-07-19,shot,gun,39.0,M,B,Elyria,OH,False,attack,Car,False,-82.09700000000001,41.346000000000004
4423,03-07-19,shot,hammer,53.0,M,W,Salem,IN,False,other,Not fleeing,False,-86.09100000000001,38.606
4424,03-07-19,shot,screwdriver,39.0,M,N,Poulsbo,WA,True,other,Not fleeing,False,-122.648,47.735
4425,03-07-19,shot,knife,26.0,M,W,West Des Moines,IA,True,other,Not fleeing,False,-93.765,41.586999999999996
4426,03-07-19,shot,toy weapon,38.0,F,H,El Paso,TX,False,attack,Not fleeing,False,-106.429,31.77
4427,03-07-19,shot,unarmed,49.0,M,A,Chino,CA,False,other,Not fleeing,True,-117.656,34.021
4428,04-07-19,shot,gun,34.0,M,H,Lakewood,CO,False,attack,Foot,False,-105.15799999999999,39.739000000000004
4429,04-07-19,shot and Tasered,piece of wood,47.0,M,H,Roswell,GA,False,attack,Not fleeing,False,-84.36200000000001,34.023
4430,05-07-19,shot,scissors,34.0,M,H,West Jordan,UT,False,other,Foot,False,-111.98200000000001,40.626
4431,05-07-19,shot,gun,58.0,M,W,Mountain Grove,MO,False,attack,Not fleeing,False,-92.26299999999999,37.131
4432,05-07-19,shot,toy weapon,17.0,F,W,Anaheim,CA,True,attack,Not fleeing,True,-117.913,33.854
4433,05-07-19,shot,unarmed,21.0,M,W,Oak View,CA,False,attack,Not fleeing,False,-119.3,34.4
4434,05-07-19,shot,knife,37.0,M,H,Ruskin,FL,False,other,Not fleeing,False,-82.414,27.721
4435,06-07-19,shot,gun,43.0,M,B,Rosedale,MD,False,attack,Other,False,-76.516,39.318000000000005
4436,07-07-19,shot,knife,61.0,M,W,Jacksonville,AR,True,attack,Not fleeing,False,-81.717,30.303
4437,07-07-19,shot,gun,28.0,M,B,Pensacola,FL,False,attack,Car,False,-87.228,30.424
4438,07-07-19,shot,gun,41.0,M,W,Timberville,VA,False,other,Not fleeing,False,-78.79,38.672
4439,07-07-19,shot,gun,43.0,M,,Tularosa,NM,False,attack,Not fleeing,False,-106.007,33.08
4440,08-07-19,shot,gun,23.0,M,W,Brooklyn,OH,True,attack,Not fleeing,False,-81.753,41.43899999999999
4441,09-07-19,shot,undetermined,36.0,M,H,Bakersfield,CA,False,undetermined,Not fleeing,False,-118.98100000000001,35.4
4442,09-07-19,shot,gun,23.0,M,B,Greenville,NC,False,attack,Not fleeing,False,-77.431,35.584
4443,09-07-19,shot,gun,26.0,M,W,Citrus Heights,CA,False,attack,,False,-121.266,38.678000000000004
4444,09-07-19,shot and Tasered,knife,36.0,M,,Rancho Mirage,CA,True,attack,Not fleeing,True,-116.411,33.816
4445,10-07-19,shot,knife,32.0,M,B,Adelanto,CA,False,attack,Foot,False,-117.425,34.58
4446,10-07-19,shot,gun,62.0,M,W,Kansas City,KS,False,attack,Not fleeing,False,-94.631,39.105
4447,11-07-19,shot,knife,33.0,M,H,Jacksonville,FL,False,attack,Not fleeing,True,-81.66199999999999,30.334
4448,11-07-19,shot,knife,32.0,M,W,Arpin,WI,True,attack,Not fleeing,False,-90.025,44.541000000000004
4449,13-07-19,shot,gun,69.0,M,W,Tacoma,WA,True,other,Not fleeing,False,-122.421,47.248999999999995
4450,13-07-19,shot,unarmed,35.0,M,H,Kirkland,WA,False,attack,Not fleeing,False,-122.197,47.70399999999999
4451,13-07-19,shot,gun,46.0,M,W,Coleman,FL,False,attack,Not fleeing,False,-82.072,28.8
4452,13-07-19,shot,knife,46.0,M,B,Orange,NJ,False,other,Foot,False,-74.23,40.76
4453,14-07-19,shot,gun,22.0,M,B,Hollywood,FL,False,attack,Car,False,-80.115,26.03
4454,14-07-19,shot,gun,20.0,M,B,Penn Hills,PA,False,attack,Foot,False,-79.863,40.461
4455,14-07-19,shot,gun,30.0,M,B,Dallas,TX,False,attack,Not fleeing,False,-96.71700000000001,32.713
4456,15-07-19,shot,gun,49.0,M,B,Baltimore,MD,False,attack,Not fleeing,True,-76.618,39.313
4457,15-07-19,shot,toy weapon,43.0,M,W,Salt Lake City,UT,True,other,Not fleeing,True,-111.906,40.757
4458,16-07-19,shot,knife,52.0,M,H,Chino Hills,CA,False,attack,Not fleeing,False,-117.715,33.983000000000004
4459,16-07-19,shot,gun,62.0,M,,Memphis,IN,True,attack,Not fleeing,False,-85.775,38.492
4460,16-07-19,shot,gun,56.0,M,W,Porterdale,GA,False,attack,Not fleeing,False,-83.902,33.568000000000005
4461,16-07-19,shot,gun,36.0,M,W,Lake Jackson,TX,False,attack,Car,False,-95.45700000000001,29.053
4462,16-07-19,shot,gun,40.0,F,W,Lake Jackson,TX,False,attack,Car,False,-95.45700000000001,29.053
4463,17-07-19,shot,toy weapon,52.0,M,B,Modesto,CA,False,attack,Not fleeing,True,-121.01,37.633
4464,17-07-19,shot,gun,35.0,M,W,McAlester,OK,False,attack,Car,False,-95.764,34.948
4465,17-07-19,shot,gun,35.0,M,B,Birmingham,AL,False,attack,Foot,False,-86.81,33.519
4466,18-07-19,shot,gun,73.0,M,,Medford,OR,True,attack,Not fleeing,False,-122.869,42.328
4467,18-07-19,shot,gun,39.0,M,,Stone County,AR,False,attack,,False,,
4468,18-07-19,shot,knife,53.0,M,H,Pueblo,CO,False,attack,Not fleeing,False,-104.581,38.272
4469,18-07-19,shot,gun,23.0,M,B,Metairie,LA,False,other,Not fleeing,False,-90.15299999999999,29.984
4470,18-07-19,shot,gun,19.0,M,B,Fort Worth,TX,False,attack,Not fleeing,True,-97.454,32.732
4471,19-07-19,shot,garden tool,41.0,M,H,Pemberton,NJ,False,other,,False,-74.675,39.971
4472,19-07-19,shot,gun,39.0,M,W,League City,TX,True,attack,Not fleeing,False,-95.105,29.445999999999998
4473,21-07-19,shot,knife,28.0,F,H,Albuquerque,NM,True,other,Not fleeing,False,-106.65799999999999,35.027
4474,21-07-19,shot,gun,28.0,M,B,Tacoma,WA,False,attack,Not fleeing,False,-122.43799999999999,47.221000000000004
4475,22-07-19,shot,gun,,M,B,Wesson,MS,False,attack,,False,-90.398,31.701
4476,22-07-19,shot,gun,53.0,M,W,Ranburne,AL,True,attack,Not fleeing,False,-85.345,33.523
4477,23-07-19,shot,scissors,27.0,M,W,Asbury Park,NJ,True,other,Not fleeing,False,-74.001,40.228
4478,23-07-19,shot,gun,31.0,M,B,Ross Township,PA,False,attack,Not fleeing,False,-80.005,40.524
4479,23-07-19,shot,gun,38.0,M,H,Colorado Springs,CO,False,other,Car,False,-104.77,38.801
4480,25-07-19,shot,unarmed,38.0,M,B,Port Allen,LA,False,undetermined,,False,-91.20700000000001,30.447
